Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Category
931925,Amazon,2,513.44,09/08/23 06:00,Bihar,Outdoors
181997,Alphabet (Google),1,72.49,11/17/23 22:00,Tamil Nadu,Clothing
675300,Alphabet (Google),4,250.21,01/04/23 05:00,Odisha,Furniture
904869,Meta Platforms (formerly Facebook),4,490.86,03/05/23 14:00,Rajasthan,Furniture
881786,Johnson & Johnson,2,69.86,06/14/23 17:00,West Bengal,Automotive Tools
626199,Johnson & Johnson,3,260.36,06/10/23 15:00,Andhra,Furniture
302653,Google Phone,1,484.61,07/24/23 23:00,Rajasthan,Automotive Tools
230468,Microsoft,1,38.08,05/28/23 13:00,Odisha,Toys
520272,Alphabet (Google),5,580.95,02/18/23 01:00,Madhya Pradesh,Outdoors
827508,Tesla,3,394.18,07/03/23 17:00,Madhya Pradesh,Personal Care
851260,Alibaba Group,4,286.68,10/11/23 02:00,Bihar,Toys
477842,Alphabet (Google),1,460.54,11/24/23 09:00,Telangana,Personal Care
969011,Amazon,5,372.22,07/23/23 06:00,Karnataka,Furniture
182016,Google Phone,5,574.66,06/10/23 16:00,Odisha,Toys
411319,Samsung,1,400.34,08/04/23 04:00,West Bengal,Toys
111048,Realme,3,33.87,09/03/23 10:00,Karnataka,Personal Care
974129,Samsung,5,456.75,08/26/23 05:00,Gujarat,Furniture
758207,Tesla,3,426.62,12/21/23 07:00,Andhra,Electronics
257388,Microsoft,1,404.08,07/27/23 19:00,Gujarat,Electronics
635533,Alibaba Group,5,202.73,11/15/23 06:00,Odisha,Outdoors
634651,Microsoft,4,160.98,08/05/23 02:00,Gujarat,Stationery
649315,Google Phone,3,449.95,12/09/23 05:00,Karnataka,Furniture
337245,Samsung,4,95.56,05/24/23 20:00,West Bengal,Toys
763812,Meta Platforms (formerly Facebook),5,352.28,08/10/23 17:00,Rajasthan,Personal Care
916752,Johnson & Johnson,2,103.66,08/19/23 19:00,Telangana,Electronics
350452,Realme,1,478.19,10/14/23 06:00,Madhya Pradesh,Automotive Tools
816037,Johnson & Johnson,1,410.16,03/27/23 01:00,Maharashtra,Personal Care
750601,Meta Platforms (formerly Facebook),1,297.09,04/21/23 18:00,Telangana,Toys
547759,Alphabet (Google),2,156.86,11/17/23 16:00,Madhya Pradesh,Outdoors
724711,Google Phone,4,461.7,12/22/23 14:00,Telangana,Automotive Tools
672102,Microsoft,1,256.57,02/03/23 02:00,Rajasthan,Electronics
500511,Samsung,2,416.13,06/30/23 19:00,West Bengal,Personal Care
711656,Meta Platforms (formerly Facebook),5,226.0,06/11/23 00:00,Odisha,Outdoors
831476,Tesla,5,65.36,05/24/23 03:00,Andhra,Personal Care
678822,Tesla,4,304.46,09/26/23 20:00,Rajasthan,Toys
292966,Meta Platforms (formerly Facebook),5,203.58,12/06/23 08:00,Tamil Nadu,Clothing
737921,Samsung,2,208.17,09/01/23 09:00,Rajasthan,Toys
610236,Johnson & Johnson,5,393.57,04/07/23 14:00,Telangana,Toys
903246,Alibaba Group,1,122.43,02/10/23 17:00,Uttar Pradesh,Furniture
488931,Samsung,3,404.85,04/28/23 10:00,Tamil Nadu,Outdoors
144856,Tencent,4,419.93,04/24/23 19:00,Telangana,Stationery
722856,Tesla,2,187.0,03/27/23 01:00,Andhra,Personal Care
853016,Samsung,3,168.21,08/14/23 14:00,Tamil Nadu,Outdoors
464775,Amazon,5,467.48,01/31/23 22:00,Andhra,Automotive Tools
522194,Microsoft,4,311.42,07/24/23 16:00,Karnataka,Clothing
645651,Tesla,2,479.75,01/22/23 13:00,Telangana,Furniture
245041,Microsoft,5,407.21,05/31/23 22:00,Tamil Nadu,Toys
780635,Amazon,2,176.41,10/19/23 18:00,Andhra,Personal Care
816105,Meta Platforms (formerly Facebook),2,598.43,01/22/23 03:00,Telangana,Automotive Tools
931380,Amazon,5,338.65,12/28/23 22:00,Bihar,Personal Care
998069,Google Phone,3,278.18,06/25/23 11:00,Odisha,Toys
944068,Alibaba Group,2,334.5,04/23/23 08:00,Telangana,Clothing
915425,Microsoft,3,285.37,08/20/23 20:00,Telangana,Toys
204377,Microsoft,3,273.1,04/26/23 15:00,West Bengal,Outdoors
113376,Berkshire Hathaway,3,220.89,01/23/23 00:00,Andhra,Personal Care
689774,Amazon,4,11.28,12/10/23 11:00,Karnataka,Electronics
514729,Microsoft,2,180.85,09/08/23 02:00,Maharashtra,Stationery
695824,Tencent,5,488.04,05/28/23 07:00,Rajasthan,Outdoors
488394,Samsung,5,420.9,09/28/23 07:00,Andhra,Furniture
647580,Samsung,1,478.48,12/03/23 14:00,Rajasthan,Toys
364027,Tesla,2,366.46,05/05/23 20:00,Andhra,Personal Care
547083,Tencent,4,245.95,12/26/23 21:00,Madhya Pradesh,Outdoors
467108,Tencent,4,325.0,05/24/23 06:00,Rajasthan,Personal Care
256022,Amazon,4,15.05,02/27/23 19:00,Karnataka,Stationery
290812,Amazon,2,328.89,09/02/23 18:00,Karnataka,Electronics
360193,Alphabet (Google),1,491.3,02/26/23 18:00,Andhra,Automotive Tools
982168,Johnson & Johnson,3,445.39,08/20/23 08:00,West Bengal,Outdoors
557118,Google Phone,1,118.59,06/03/23 13:00,West Bengal,Stationery
318111,Microsoft,5,384.5,11/26/23 01:00,West Bengal,Automotive Tools
181919,Realme,1,323.99,03/21/23 17:00,Odisha,Personal Care
402145,Microsoft,2,232.46,06/06/23 09:00,Madhya Pradesh,Electronics
865635,Alphabet (Google),5,437.92,12/13/23 22:00,Odisha,Electronics
701123,Amazon,3,380.72,01/17/23 14:00,Maharashtra,Automotive Tools
692121,Tesla,3,416.95,08/06/23 15:00,Bihar,Electronics
484697,Tesla,1,266.82,04/24/23 06:00,Gujarat,Furniture
150085,Amazon,4,224.68,07/02/23 11:00,Rajasthan,Stationery
481397,Google Phone,5,194.92,02/09/23 07:00,Maharashtra,Personal Care
231831,Alibaba Group,5,229.55,05/22/23 00:00,Rajasthan,Toys
118400,Alibaba Group,3,19.28,08/02/23 19:00,West Bengal,Electronics
582858,Alibaba Group,1,139.21,09/30/23 09:00,Telangana,Clothing
286905,Samsung,4,386.62,07/01/23 02:00,Madhya Pradesh,Clothing
947291,Amazon,4,11.91,08/27/23 07:00,Karnataka,Clothing
340064,Microsoft,3,304.65,10/15/23 00:00,Madhya Pradesh,Toys
788789,Berkshire Hathaway,2,561.13,02/22/23 20:00,Maharashtra,Stationery
427908,Microsoft,5,334.74,03/09/23 13:00,Karnataka,Clothing
264619,Tesla,3,281.19,06/22/23 12:00,Telangana,Automotive Tools
975385,Tesla,3,543.87,10/09/23 01:00,Madhya Pradesh,Furniture
495392,Tesla,4,461.79,04/01/23 18:00,Odisha,Furniture
343053,Alibaba Group,3,65.87,11/22/23 12:00,Odisha,Clothing
296192,Alibaba Group,3,119.48,07/15/23 04:00,Gujarat,Toys
211239,Realme,5,210.72,08/10/23 14:00,Telangana,Electronics
117256,Tesla,1,483.76,05/30/23 22:00,Telangana,Outdoors
397274,Microsoft,2,483.25,10/26/23 02:00,Madhya Pradesh,Automotive Tools
596510,Berkshire Hathaway,2,221.68,08/14/23 23:00,Gujarat,Automotive Tools
597540,Realme,3,482.58,11/28/23 23:00,Telangana,Personal Care
482493,Tesla,5,56.06,08/28/23 09:00,Maharashtra,Clothing
281734,Amazon,2,159.49,05/17/23 21:00,Rajasthan,Clothing
265194,Tencent,4,25.72,04/17/23 10:00,Karnataka,Clothing
423554,Tesla,3,125.78,12/01/23 02:00,Rajasthan,Automotive Tools
152626,Meta Platforms (formerly Facebook),1,140.76,11/08/23 17:00,Andhra,Automotive Tools
150301,Alphabet (Google),3,452.57,05/23/23 17:00,Maharashtra,Automotive Tools
794035,Microsoft,4,78.52,10/24/23 18:00,Odisha,Electronics
990523,Microsoft,2,346.88,12/01/23 00:00,Madhya Pradesh,Personal Care
698843,Tesla,3,17.14,07/07/23 08:00,Gujarat,Outdoors
275642,Microsoft,5,423.16,03/27/23 22:00,Maharashtra,Toys
769046,Samsung,3,537.16,12/23/23 05:00,Madhya Pradesh,Stationery
711632,Alphabet (Google),2,427.57,04/13/23 11:00,Telangana,Electronics
981734,Realme,1,571.58,03/26/23 14:00,Uttar Pradesh,Clothing
439337,Johnson & Johnson,3,120.66,01/12/23 01:00,Bihar,Toys
215505,Samsung,2,450.06,03/19/23 16:00,Rajasthan,Personal Care
201954,Amazon,4,138.6,06/10/23 08:00,Uttar Pradesh,Clothing
991067,Google Phone,5,44.92,05/26/23 21:00,Madhya Pradesh,Furniture
713957,Meta Platforms (formerly Facebook),3,547.09,11/21/23 21:00,Gujarat,Outdoors
310024,Meta Platforms (formerly Facebook),1,542.07,03/15/23 11:00,Madhya Pradesh,Stationery
207626,Samsung,4,366.77,08/19/23 00:00,Tamil Nadu,Personal Care
581312,Berkshire Hathaway,4,580.19,09/29/23 02:00,West Bengal,Clothing
131820,Meta Platforms (formerly Facebook),5,64.48,08/06/23 05:00,Karnataka,Stationery
462041,Amazon,5,295.26,04/21/23 21:00,Maharashtra,Stationery
885860,Microsoft,2,113.75,08/19/23 00:00,Maharashtra,Toys
351671,Samsung,3,504.09,11/27/23 02:00,Uttar Pradesh,Clothing
288767,Amazon,4,246.05,11/03/23 11:00,West Bengal,Personal Care
588659,Microsoft,2,213.91,02/07/23 15:00,Karnataka,Electronics
967185,Tesla,5,94.67,05/25/23 16:00,Gujarat,Outdoors
824187,Amazon,4,108.18,10/26/23 06:00,Karnataka,Personal Care
388787,Meta Platforms (formerly Facebook),2,539.52,03/13/23 14:00,Madhya Pradesh,Outdoors
808624,Meta Platforms (formerly Facebook),4,534.03,02/17/23 20:00,Karnataka,Furniture
144851,Google Phone,4,340.28,01/27/23 18:00,Telangana,Toys
684596,Tencent,4,62.35,12/18/23 04:00,Tamil Nadu,Outdoors
679508,Google Phone,1,299.46,04/16/23 15:00,Bihar,Furniture
296210,Alphabet (Google),4,425.61,02/09/23 21:00,Bihar,Furniture
548814,Microsoft,1,416.21,05/30/23 12:00,Madhya Pradesh,Electronics
121707,Tencent,2,302.84,09/20/23 16:00,Bihar,Automotive Tools
575322,Alibaba Group,4,205.47,09/24/23 11:00,Rajasthan,Furniture
293418,Johnson & Johnson,5,419.68,01/14/23 07:00,Maharashtra,Automotive Tools
913102,Tencent,5,462.22,03/02/23 11:00,Uttar Pradesh,Toys
645490,Johnson & Johnson,3,185.87,09/27/23 03:00,Odisha,Automotive Tools
531118,Samsung,5,79.4,10/18/23 22:00,Maharashtra,Electronics
611997,Tesla,4,144.58,10/04/23 05:00,Tamil Nadu,Automotive Tools
720316,Samsung,5,339.89,03/25/23 10:00,Tamil Nadu,Clothing
537612,Google Phone,4,237.19,07/24/23 16:00,Odisha,Personal Care
192609,Alibaba Group,3,585.97,11/24/23 06:00,Karnataka,Toys
137394,Amazon,5,508.79,07/31/23 04:00,Karnataka,Automotive Tools
620357,Johnson & Johnson,2,466.19,05/23/23 17:00,Tamil Nadu,Toys
168152,Berkshire Hathaway,1,175.44,08/18/23 22:00,Uttar Pradesh,Clothing
441704,Google Phone,3,175.85,11/02/23 06:00,Madhya Pradesh,Toys
892031,Tesla,3,355.96,02/18/23 16:00,Andhra,Clothing
234034,Samsung,2,382.36,05/31/23 20:00,Telangana,Stationery
571969,Realme,1,311.93,02/10/23 14:00,Uttar Pradesh,Electronics
360858,Berkshire Hathaway,3,331.1,09/04/23 18:00,Tamil Nadu,Personal Care
938316,Samsung,5,116.95,09/25/23 21:00,Karnataka,Electronics
241159,Realme,4,572.9,12/16/23 19:00,Andhra,Clothing
967652,Berkshire Hathaway,4,384.25,09/13/23 11:00,Uttar Pradesh,Furniture
269817,Tesla,2,398.16,11/21/23 07:00,Madhya Pradesh,Furniture
110849,Realme,4,19.45,08/14/23 23:00,West Bengal,Personal Care
354559,Johnson & Johnson,3,321.04,01/08/23 04:00,Madhya Pradesh,Automotive Tools
767885,Alphabet (Google),5,385.66,02/07/23 21:00,Madhya Pradesh,Toys
149761,Realme,3,49.8,04/04/23 20:00,Andhra,Outdoors
821619,Google Phone,3,151.39,10/06/23 18:00,Madhya Pradesh,Toys
154641,Amazon,3,11.1,11/20/23 09:00,Tamil Nadu,Clothing
888275,Amazon,2,588.18,05/04/23 22:00,Tamil Nadu,Electronics
833280,Tesla,2,132.34,07/11/23 18:00,Karnataka,Personal Care
367324,Amazon,4,371.57,11/18/23 21:00,Rajasthan,Electronics
360568,Google Phone,3,267.67,03/25/23 21:00,Odisha,Furniture
535518,Berkshire Hathaway,2,279.88,08/13/23 01:00,Karnataka,Furniture
631870,Amazon,5,77.54,08/31/23 03:00,West Bengal,Electronics
810922,Realme,2,490.61,07/16/23 21:00,Madhya Pradesh,Personal Care
446867,Google Phone,5,89.41,02/05/23 14:00,Bihar,Clothing
394863,Microsoft,1,498.21,10/16/23 15:00,Bihar,Furniture
235995,Alibaba Group,1,380.83,12/14/23 00:00,Karnataka,Toys
742819,Tencent,3,520.95,08/19/23 19:00,West Bengal,Furniture
873770,Realme,3,149.48,04/18/23 23:00,West Bengal,Electronics
865035,Alibaba Group,2,497.54,07/13/23 08:00,Rajasthan,Clothing
737871,Tencent,5,77.09,04/22/23 19:00,West Bengal,Outdoors
461231,Realme,2,234.76,07/14/23 05:00,Karnataka,Electronics
679721,Meta Platforms (formerly Facebook),3,297.14,02/01/23 08:00,West Bengal,Electronics
387218,Tencent,2,451.26,03/07/23 18:00,West Bengal,Electronics
789591,Meta Platforms (formerly Facebook),3,42.88,04/16/23 01:00,Karnataka,Personal Care
635995,Meta Platforms (formerly Facebook),3,582.07,07/10/23 21:00,Madhya Pradesh,Stationery
171084,Meta Platforms (formerly Facebook),3,336.2,03/11/23 00:00,Odisha,Clothing
946149,Tencent,4,135.29,12/23/23 13:00,Rajasthan,Electronics
449476,Alphabet (Google),1,571.59,12/14/23 03:00,Bihar,Outdoors
538915,Amazon,3,452.59,10/19/23 00:00,Tamil Nadu,Outdoors
362123,Amazon,2,128.88,03/24/23 19:00,Tamil Nadu,Electronics
619843,Alphabet (Google),3,64.53,09/22/23 12:00,Madhya Pradesh,Personal Care
185449,Realme,5,317.85,06/17/23 17:00,West Bengal,Personal Care
507805,Samsung,3,339.15,10/29/23 19:00,West Bengal,Electronics
111402,Johnson & Johnson,4,588.47,11/27/23 18:00,Odisha,Outdoors
109570,Google Phone,4,85.9,03/07/23 10:00,Uttar Pradesh,Electronics
329847,Berkshire Hathaway,2,495.04,10/14/23 19:00,Uttar Pradesh,Automotive Tools
776306,Alphabet (Google),5,579.62,08/11/23 11:00,Gujarat,Automotive Tools
138835,Berkshire Hathaway,3,357.16,10/22/23 01:00,Karnataka,Personal Care
851126,Amazon,4,580.39,03/01/23 05:00,Tamil Nadu,Automotive Tools
915074,Google Phone,4,44.43,08/21/23 17:00,West Bengal,Stationery
453512,Tencent,4,97.43,03/01/23 14:00,Maharashtra,Electronics
480226,Alphabet (Google),1,209.1,05/20/23 20:00,Gujarat,Personal Care
621487,Alibaba Group,1,485.83,06/22/23 15:00,Bihar,Automotive Tools
522778,Tesla,1,344.5,03/01/23 08:00,Andhra,Electronics
707172,Google Phone,4,527.05,11/29/23 04:00,Karnataka,Stationery
617248,Tesla,3,578.63,11/02/23 19:00,Maharashtra,Toys
525051,Tencent,3,84.0,09/29/23 18:00,Madhya Pradesh,Toys
937176,Google Phone,2,12.1,08/05/23 18:00,Bihar,Furniture
286709,Alibaba Group,4,429.76,04/09/23 21:00,Rajasthan,Clothing
558530,Alphabet (Google),1,81.65,01/08/23 16:00,Bihar,Stationery
356086,Realme,4,312.22,05/28/23 05:00,Uttar Pradesh,Clothing
708856,Johnson & Johnson,3,368.96,10/09/23 11:00,Maharashtra,Personal Care
107317,Meta Platforms (formerly Facebook),4,448.22,10/13/23 04:00,Odisha,Toys
115954,Johnson & Johnson,3,594.26,10/25/23 11:00,Bihar,Outdoors
807898,Samsung,4,108.44,01/25/23 11:00,Gujarat,Electronics
283840,Tesla,2,414.02,07/03/23 20:00,Madhya Pradesh,Clothing
107208,Amazon,4,81.03,05/17/23 21:00,Bihar,Electronics
348611,Johnson & Johnson,3,188.93,06/28/23 04:00,Uttar Pradesh,Electronics
379447,Tesla,2,387.47,03/16/23 12:00,Maharashtra,Outdoors
958486,Microsoft,2,496.12,11/27/23 17:00,Rajasthan,Furniture
926566,Microsoft,2,515.12,11/12/23 18:00,Odisha,Outdoors
165204,Amazon,4,545.83,09/24/23 23:00,Odisha,Automotive Tools
231556,Alibaba Group,3,222.76,11/08/23 16:00,Maharashtra,Outdoors
678080,Microsoft,1,440.32,07/10/23 11:00,Odisha,Toys
274562,Tencent,2,199.04,06/07/23 10:00,Uttar Pradesh,Outdoors
896270,Alibaba Group,2,293.77,08/21/23 23:00,Andhra,Electronics
403953,Amazon,5,381.87,05/12/23 07:00,Tamil Nadu,Personal Care
686302,Berkshire Hathaway,5,303.59,01/17/23 23:00,Gujarat,Personal Care
100095,Google Phone,2,248.7,06/14/23 07:00,Karnataka,Outdoors
999705,Realme,1,244.13,04/19/23 19:00,Odisha,Furniture
789390,Alphabet (Google),3,204.51,09/19/23 18:00,Karnataka,Electronics
567125,Alphabet (Google),4,112.85,08/02/23 04:00,West Bengal,Toys
224485,Realme,4,389.06,08/31/23 11:00,Bihar,Toys
614828,Johnson & Johnson,5,266.59,10/18/23 05:00,Karnataka,Electronics
774050,Microsoft,4,491.62,03/17/23 10:00,Tamil Nadu,Electronics
774307,Berkshire Hathaway,5,122.95,07/07/23 00:00,Bihar,Automotive Tools
292063,Alphabet (Google),1,494.86,02/10/23 11:00,Maharashtra,Toys
817806,Tesla,3,480.92,12/02/23 08:00,Odisha,Furniture
428157,Samsung,3,213.61,06/09/23 12:00,Maharashtra,Automotive Tools
366648,Tencent,3,26.18,01/20/23 09:00,West Bengal,Electronics
564966,Alibaba Group,4,401.51,10/20/23 22:00,Gujarat,Stationery
868156,Realme,1,155.61,07/18/23 12:00,Uttar Pradesh,Automotive Tools
331254,Alphabet (Google),1,482.21,04/30/23 10:00,Telangana,Stationery
701974,Microsoft,2,236.98,04/19/23 09:00,Uttar Pradesh,Outdoors
985463,Berkshire Hathaway,2,27.61,11/18/23 20:00,Tamil Nadu,Outdoors
473924,Tencent,1,485.05,05/05/23 02:00,Odisha,Personal Care
939770,Realme,4,80.63,11/28/23 05:00,Maharashtra,Outdoors
355924,Tesla,5,578.72,03/23/23 05:00,Bihar,Stationery
279371,Berkshire Hathaway,1,108.73,04/02/23 23:00,Odisha,Automotive Tools
800020,Realme,2,265.62,02/15/23 11:00,Rajasthan,Stationery
510898,Meta Platforms (formerly Facebook),4,350.33,06/18/23 13:00,Andhra,Stationery
192269,Tencent,5,62.97,10/27/23 14:00,Gujarat,Clothing
609697,Realme,4,410.69,05/05/23 20:00,Odisha,Toys
417280,Tencent,2,150.53,07/29/23 15:00,Odisha,Stationery
739983,Realme,2,481.36,10/01/23 05:00,Madhya Pradesh,Personal Care
850660,Johnson & Johnson,5,311.84,07/18/23 09:00,Maharashtra,Outdoors
934199,Microsoft,4,143.88,07/12/23 11:00,Uttar Pradesh,Personal Care
595850,Google Phone,3,203.76,08/27/23 08:00,Tamil Nadu,Stationery
811573,Berkshire Hathaway,4,349.34,07/01/23 19:00,Bihar,Automotive Tools
491552,Johnson & Johnson,2,577.71,03/28/23 18:00,Maharashtra,Stationery
814897,Samsung,1,180.08,08/28/23 16:00,Uttar Pradesh,Furniture
703995,Samsung,2,247.57,01/31/23 23:00,Maharashtra,Automotive Tools
211401,Meta Platforms (formerly Facebook),3,127.24,04/06/23 13:00,Madhya Pradesh,Personal Care
716026,Johnson & Johnson,2,311.01,10/23/23 09:00,Tamil Nadu,Furniture
380473,Alibaba Group,5,498.77,02/16/23 05:00,Uttar Pradesh,Stationery
962320,Realme,4,60.92,08/08/23 02:00,Telangana,Toys
345707,Alphabet (Google),3,44.96,10/29/23 16:00,Andhra,Automotive Tools
267613,Berkshire Hathaway,5,256.92,07/12/23 18:00,Telangana,Outdoors
248405,Alibaba Group,5,56.64,07/28/23 10:00,Gujarat,Stationery
788233,Meta Platforms (formerly Facebook),3,479.03,02/10/23 06:00,Madhya Pradesh,Automotive Tools
724287,Alphabet (Google),1,406.02,12/25/23 22:00,Karnataka,Automotive Tools
616174,Realme,2,297.83,08/07/23 08:00,Odisha,Automotive Tools
458588,Berkshire Hathaway,5,90.65,01/11/23 14:00,West Bengal,Automotive Tools
942402,Tencent,1,180.76,09/21/23 17:00,Telangana,Outdoors
737552,Johnson & Johnson,1,351.79,04/25/23 03:00,Rajasthan,Personal Care
587304,Johnson & Johnson,4,470.03,12/03/23 11:00,Maharashtra,Electronics
820449,Johnson & Johnson,4,292.33,02/28/23 01:00,Odisha,Stationery
139417,Realme,1,22.29,11/08/23 17:00,Andhra,Clothing
213940,Meta Platforms (formerly Facebook),3,576.93,05/20/23 04:00,Bihar,Outdoors
725279,Meta Platforms (formerly Facebook),5,199.97,07/19/23 23:00,Bihar,Personal Care
629469,Google Phone,2,272.8,04/21/23 04:00,Tamil Nadu,Stationery
557598,Alphabet (Google),3,194.5,01/09/23 02:00,Karnataka,Stationery
545733,Amazon,3,192.09,07/21/23 06:00,West Bengal,Clothing
231849,Tencent,5,441.49,01/24/23 15:00,Madhya Pradesh,Outdoors
367521,Tesla,4,108.03,04/06/23 11:00,Andhra,Furniture
652988,Google Phone,4,571.37,04/25/23 04:00,Uttar Pradesh,Personal Care
621709,Google Phone,3,339.06,09/07/23 11:00,Uttar Pradesh,Furniture
767180,Meta Platforms (formerly Facebook),1,399.77,09/06/23 00:00,Madhya Pradesh,Automotive Tools
544138,Microsoft,2,122.83,07/07/23 04:00,Gujarat,Electronics
543294,Berkshire Hathaway,2,286.57,05/16/23 14:00,Maharashtra,Stationery
291984,Google Phone,2,435.16,10/14/23 04:00,Karnataka,Personal Care
808651,Berkshire Hathaway,2,234.03,02/26/23 20:00,Gujarat,Furniture
261864,Samsung,3,117.26,09/07/23 01:00,Bihar,Toys
227632,Berkshire Hathaway,1,286.13,05/27/23 22:00,Uttar Pradesh,Furniture
344532,Amazon,4,320.31,06/11/23 07:00,Karnataka,Personal Care
137586,Johnson & Johnson,5,144.23,05/17/23 02:00,Madhya Pradesh,Furniture
838168,Alphabet (Google),5,231.68,01/21/23 15:00,Gujarat,Clothing
464438,Amazon,1,540.2,01/17/23 19:00,Andhra,Personal Care
509443,Realme,3,580.69,04/24/23 09:00,Uttar Pradesh,Electronics
558701,Tencent,1,454.2,06/06/23 10:00,Maharashtra,Outdoors
512256,Amazon,4,133.05,01/13/23 01:00,Tamil Nadu,Personal Care
182443,Microsoft,1,339.59,05/15/23 16:00,Gujarat,Stationery
600919,Amazon,1,549.98,01/02/23 09:00,Rajasthan,Stationery
796030,Alibaba Group,3,494.03,10/29/23 12:00,Telangana,Electronics
319496,Alphabet (Google),2,427.16,04/06/23 18:00,Odisha,Furniture
149063,Meta Platforms (formerly Facebook),5,150.54,02/13/23 09:00,Rajasthan,Automotive Tools
903074,Johnson & Johnson,2,42.75,01/08/23 22:00,Karnataka,Toys
359233,Tesla,4,567.76,01/30/23 09:00,Uttar Pradesh,Toys
300026,Tesla,2,290.64,06/21/23 00:00,Maharashtra,Personal Care
397993,Samsung,4,500.9,06/18/23 14:00,Rajasthan,Personal Care
663832,Tencent,5,41.92,05/28/23 02:00,Bihar,Toys
320570,Alphabet (Google),4,95.49,07/29/23 20:00,Telangana,Personal Care
329831,Alphabet (Google),5,315.45,03/31/23 03:00,Rajasthan,Automotive Tools
876105,Berkshire Hathaway,2,309.81,02/25/23 03:00,Madhya Pradesh,Stationery
983568,Johnson & Johnson,2,508.68,11/21/23 00:00,Gujarat,Stationery
167329,Alphabet (Google),2,63.06,10/19/23 08:00,West Bengal,Furniture
566679,Alibaba Group,1,138.12,02/22/23 14:00,Karnataka,Stationery
183797,Meta Platforms (formerly Facebook),1,391.08,05/06/23 21:00,Andhra,Automotive Tools
743051,Amazon,2,432.2,05/29/23 00:00,Odisha,Electronics
294102,Google Phone,5,500.12,12/04/23 14:00,Bihar,Automotive Tools
707216,Google Phone,1,400.34,08/26/23 11:00,Maharashtra,Stationery
218021,Realme,5,530.22,01/16/23 18:00,Bihar,Furniture
605882,Realme,3,358.32,06/17/23 09:00,Odisha,Electronics
382316,Alphabet (Google),3,561.42,12/13/23 02:00,Bihar,Furniture
155142,Samsung,5,395.78,07/28/23 17:00,Tamil Nadu,Furniture
574724,Samsung,4,187.69,01/14/23 06:00,Gujarat,Furniture
948598,Alibaba Group,4,454.26,05/23/23 02:00,Karnataka,Personal Care
777831,Alphabet (Google),2,276.7,03/10/23 11:00,Karnataka,Personal Care
145399,Samsung,5,111.56,10/01/23 07:00,Tamil Nadu,Personal Care
197079,Alphabet (Google),4,359.18,01/31/23 11:00,Rajasthan,Automotive Tools
692978,Meta Platforms (formerly Facebook),3,122.23,09/17/23 22:00,West Bengal,Personal Care
620500,Meta Platforms (formerly Facebook),5,233.93,03/10/23 15:00,Odisha,Toys
127187,Meta Platforms (formerly Facebook),2,570.82,11/30/23 15:00,Gujarat,Clothing
231433,Alphabet (Google),4,158.28,10/10/23 15:00,Andhra,Furniture
660771,Microsoft,1,484.75,09/19/23 08:00,Gujarat,Automotive Tools
614798,Google Phone,3,456.65,07/16/23 16:00,Karnataka,Electronics
725476,Realme,1,533.1,03/30/23 16:00,Gujarat,Stationery
730002,Johnson & Johnson,2,529.23,03/10/23 23:00,Telangana,Personal Care
654968,Alphabet (Google),4,54.0,06/30/23 04:00,West Bengal,Clothing
510838,Microsoft,5,486.66,11/26/23 19:00,Telangana,Toys
200947,Tesla,2,547.67,08/04/23 03:00,Gujarat,Personal Care
248210,Meta Platforms (formerly Facebook),1,436.46,01/09/23 13:00,Madhya Pradesh,Personal Care
734959,Alphabet (Google),1,542.31,08/28/23 21:00,Odisha,Clothing
513080,Google Phone,4,388.88,04/06/23 16:00,Odisha,Outdoors
389133,Samsung,3,152.8,07/24/23 13:00,Odisha,Outdoors
969745,Amazon,2,406.84,09/15/23 10:00,Madhya Pradesh,Clothing
223620,Amazon,4,92.75,04/05/23 12:00,Odisha,Automotive Tools
832220,Berkshire Hathaway,2,401.49,09/19/23 13:00,Uttar Pradesh,Outdoors
728819,Google Phone,3,467.51,09/09/23 07:00,Karnataka,Furniture
426309,Microsoft,3,368.81,05/15/23 12:00,Uttar Pradesh,Outdoors
741934,Alphabet (Google),5,551.6,12/15/23 20:00,Uttar Pradesh,Outdoors
898847,Tesla,2,10.58,10/05/23 06:00,Telangana,Furniture
152328,Alphabet (Google),5,440.68,05/04/23 17:00,Rajasthan,Toys
224357,Meta Platforms (formerly Facebook),5,534.35,06/28/23 04:00,Telangana,Furniture
514794,Meta Platforms (formerly Facebook),4,160.43,05/09/23 07:00,Maharashtra,Outdoors
642683,Samsung,1,567.02,08/22/23 12:00,Andhra,Outdoors
721495,Google Phone,4,253.6,01/18/23 14:00,Maharashtra,Automotive Tools
992811,Meta Platforms (formerly Facebook),1,492.83,06/12/23 14:00,Odisha,Clothing
327100,Tencent,2,132.95,02/06/23 19:00,Gujarat,Toys
116278,Alibaba Group,3,144.27,10/19/23 13:00,Karnataka,Outdoors
240220,Microsoft,4,434.02,03/04/23 08:00,Karnataka,Stationery
276866,Tesla,2,101.33,05/12/23 09:00,Andhra,Outdoors
172506,Realme,2,141.46,09/12/23 04:00,Maharashtra,Toys
392433,Google Phone,5,143.38,08/21/23 06:00,Odisha,Clothing
951480,Berkshire Hathaway,5,148.96,03/03/23 23:00,West Bengal,Clothing
151282,Meta Platforms (formerly Facebook),2,335.93,12/17/23 05:00,Telangana,Toys
426225,Berkshire Hathaway,3,337.11,02/22/23 10:00,Uttar Pradesh,Electronics
